date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:23:41	377/377	---MCZ	200	added ('OK')	text/plain	date:Tue,%2014%20Sep%202021%2022:23:40%20GMT	https://azure.microsoft.com/robots.txt		(from )
19:23:42	759202/759202	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Sep%202021%2022:23:38%20GMT	https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/es-es/services/azure-defender/index72e9.html	(from )
19:23:43	1332/1332	---M--	200	added ('OK')	image/png	etag:%220adcc14f9a8d71:0%22	https://azure.microsoft.com/images/shared/social/azure-icon-250x250.png	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/images/shared/social/azure-icon-250x250.png	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:23:44	1096/1096	---M--	200	added ('OK')	image/png	etag:%220536a12f9a8d71:0%22	https://azure.microsoft.com/images/icon/live-tile/azure-70x70.png?v=c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/images/icon/live-tile/azure-70x70e13e.png	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:23:45	1909/1909	---M--	200	added ('OK')	image/png	etag:%220536a12f9a8d71:0%22	https://azure.microsoft.com/images/icon/live-tile/azure-150x150.png?v=c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/images/icon/live-tile/azure-150x150e13e.png	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:23:46	3027/3027	---M--	200	added ('OK')	image/png	etag:%220536a12f9a8d71:0%22	https://azure.microsoft.com/images/icon/live-tile/azure-310x150.png?v=c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/images/icon/live-tile/azure-310x150e13e.png	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:23:47	3266/3266	---M--	200	added ('OK')	image/png	etag:%220536a12f9a8d71:0%22	https://azure.microsoft.com/images/icon/live-tile/azure-310x310.png?v=c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/images/icon/live-tile/azure-310x310e13e.png	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:23:48	17174/17174	---M--	200	added ('OK')	image/x-icon	etag:%220536a12f9a8d71:0%22	https://azure.microsoft.com/images/icon/favicon.ico?v=c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/images/icon/favicone13e.ico	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:23:48	759209/759209	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Sep%202021%2022:23:43%20GMT	https://azure.microsoft.com/es-es/services/azure-defender/	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/es-es/services/azure-defender/index.html	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:23:52	50868/50868	---M-Z	200	added ('OK')	text/css	etag:%228a46a85654ed71:0%22	https://amp.azure.net/libs/amp/2.3.8/skins/amp-default/azuremediaplayer.min.css	/home/gastonbarbaccia/websites/azure/amp.azure.net/libs/amp/2.3.8/skins/amp-default/azuremediaplayer.min.css	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:23:54	202392/202392	---M-Z	200	added ('OK')	text/html	etag:%229cd39d3553ad01:0%22	http://amp.azure.net/	/home/gastonbarbaccia/websites/azure/amp.azure.net/index.html	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:23:55	419620/419620	---MCZ	200	added ('OK')	text/css	etag:%220bca5e0f9a8d71:0%22	https://azure.microsoft.com/dest/bundles/core.css?v=cvt-c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/dest/bundles/coreed57.css	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:23:55	223/223	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Sep%202021%2022:23:54%20GMT	https://azure.microsoft.com/dest/bundles/nonenglish.css?v=cvt-c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/dest/bundles/nonenglished57.css	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:23:56	1888/1888	---M--	200	added ('OK')	image/png	etag:%220536a12f9a8d71:0%22	https://azure.microsoft.com/images/icon/apple-touch/57x57.png?v=c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/images/icon/apple-touch/57x57e13e.png	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:23:57	1888/1888	---M--	200	added ('OK')	image/png	etag:%220536a12f9a8d71:0%22	https://azure.microsoft.com/images/icon/apple-touch-precomposed/57x57-precomposed.png?v=c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/images/icon/apple-touch-precomposed/57x57-precomposede13e.png	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:23:58	2593/2593	---M--	200	added ('OK')	image/png	etag:%220536a12f9a8d71:0%22	https://azure.microsoft.com/images/icon/apple-touch/72x72.png?v=c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/images/icon/apple-touch/72x72e13e.png	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:23:59	2593/2593	---M--	200	added ('OK')	image/png	etag:%220536a12f9a8d71:0%22	https://azure.microsoft.com/images/icon/apple-touch-precomposed/72x72-precomposed.png?v=c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/images/icon/apple-touch-precomposed/72x72-precomposede13e.png	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:24:00	1165/1165	---M--	200	added ('OK')	image/png	etag:%220536a12f9a8d71:0%22	https://azure.microsoft.com/images/icon/apple-touch/76x76.png?v=c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/images/icon/apple-touch/76x76e13e.png	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:24:01	1165/1165	---M--	200	added ('OK')	image/png	etag:%220536a12f9a8d71:0%22	https://azure.microsoft.com/images/icon/apple-touch-precomposed/76x76-precomposed.png?v=c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/images/icon/apple-touch-precomposed/76x76-precomposede13e.png	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:24:02	1595/1595	---M--	200	added ('OK')	image/png	etag:%220536a12f9a8d71:0%22	https://azure.microsoft.com/images/icon/apple-touch/120x120.png?v=c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/images/icon/apple-touch/120x120e13e.png	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:24:03	1595/1595	---M--	200	added ('OK')	image/png	etag:%220536a12f9a8d71:0%22	https://azure.microsoft.com/images/icon/apple-touch-precomposed/120x120-precomposed.png?v=c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/images/icon/apple-touch-precomposed/120x120-precomposede13e.png	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:24:04	5130/5130	---M--	200	added ('OK')	image/png	etag:%220536a12f9a8d71:0%22	https://azure.microsoft.com/images/icon/apple-touch/144x144.png?v=c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/images/icon/apple-touch/144x144e13e.png	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:24:05	5130/5130	---M--	200	added ('OK')	image/png	etag:%220536a12f9a8d71:0%22	https://azure.microsoft.com/images/icon/apple-touch-precomposed/144x144-precomposed.png?v=c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/images/icon/apple-touch-precomposed/144x144-precomposede13e.png	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:24:06	1993/1993	---M--	200	added ('OK')	image/png	etag:%220536a12f9a8d71:0%22	https://azure.microsoft.com/images/icon/apple-touch/152x152.png?v=c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/images/icon/apple-touch/152x152e13e.png	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:24:07	1993/1993	---M--	200	added ('OK')	image/png	etag:%220536a12f9a8d71:0%22	https://azure.microsoft.com/images/icon/apple-touch-precomposed/152x152-precomposed.png?v=c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/images/icon/apple-touch-precomposed/152x152-precomposede13e.png	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:24:08	2198/2198	---M--	200	added ('OK')	image/png	etag:%220536a12f9a8d71:0%22	https://azure.microsoft.com/images/icon/apple-touch/180x180.png?v=c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/images/icon/apple-touch/180x180e13e.png	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:24:09	2198/2198	---M--	200	added ('OK')	image/png	etag:%220536a12f9a8d71:0%22	https://azure.microsoft.com/images/icon/apple-touch-precomposed/180x180-precomposed.png?v=c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/images/icon/apple-touch-precomposed/180x180-precomposede13e.png	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:24:10	7561/7561	---M-Z	200	added ('OK')	application/x-javascript	etag:%220f9710f9a8d71:0%22	https://azure.microsoft.com/scripts/acom/lib/at-config.1ds-and-jsll.js?v=c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/scripts/acom/lib/at-config.1ds-and-jslle13e.js	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:24:11	147/147	---M--	404	error ('Not%20Found')	text/html	etag:%2260786952-93%22	http://target.microsoft.com/	/home/gastonbarbaccia/websites/azure/target.microsoft.com/index.html	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:24:12	147/147	---M--	404	error ('Not%20Found')	text/html	etag:%2260786952-93%22	http://microsoftmscompoc.tt.omtrdc.net/	/home/gastonbarbaccia/websites/azure/microsoftmscompoc.tt.omtrdc.net/index.html	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:24:16	94054/94054	---M-Z	200	added ('OK')	application/x-javascript	etag:%220f9710f9a8d71:0%22	https://azure.microsoft.com/scripts/acom/lib/at.2.4.0.js?v=c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/scripts/acom/lib/at.2.4.0e13e.js	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:24:16	223/223	---M--	404	error ('Not%20Found')	application/xml	date:Tue,%2014%20Sep%202021%2022:24:12%20GMT	http://az416426.vo.msecnd.net/	/home/gastonbarbaccia/websites/azure/az416426.vo.msecnd.net/index.html	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:25:25	851/851	---M-Z	200	added ('OK')	application/x-javascript	etag:%220706ae5f9a8d71:0%22	https://azure.microsoft.com/dest/bundles/header.js?v=cvt-c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/dest/bundles/headered57.js	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:25:29	86929/86929	---M-Z	200	added ('OK')	application/x-javascript	etag:%22053c3a6e899d71:0%22	https://azure.microsoft.com/scripts/sundog/lib/jquery-3.3.1.min.js?v=cvt-c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/scripts/sundog/lib/jquery-3.3.1.mined57.js	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:25:29	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Sep%202021%2022:25:27%20GMT	http://login.microsoftonline.com/	/home/gastonbarbaccia/websites/azure/login.microsoftonline.com/index.html	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:25:30	53156/53156	---M--	200	added ('OK')	image/png	etag:%220809b13f9a8d71:0%22	https://azure.microsoft.com/images/page/services/azure-defender/security-1.png?v=c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/images/page/services/azure-defender/security-1e13e.png	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:25:31	25141/25141	---M--	200	added ('OK')	image/png	etag:%220809b13f9a8d71:0%22	https://azure.microsoft.com/images/page/services/azure-defender/security-2.png?v=c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/images/page/services/azure-defender/security-2e13e.png	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:25:31	4348/4348	---M--	200	added ('OK')	image/png	etag:%220adcc14f9a8d71:0%22	https://azure.microsoft.com/images/shared/cognitive-services/security/iso.png?v=c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/images/shared/cognitive-services/security/isoe13e.png	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:25:32	3581/3581	---M--	200	added ('OK')	image/png	etag:%220adcc14f9a8d71:0%22	https://azure.microsoft.com/images/shared/cognitive-services/security/csa.png?v=c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/images/shared/cognitive-services/security/csae13e.png	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:25:33	2173/2173	---M--	200	added ('OK')	image/png	etag:%220adcc14f9a8d71:0%22	https://azure.microsoft.com/images/shared/cognitive-services/security/itar.png?v=c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/images/shared/cognitive-services/security/itare13e.png	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:25:35	9775/9775	---M--	200	added ('OK')	image/png	etag:%220adcc14f9a8d71:0%22	https://azure.microsoft.com/images/shared/cognitive-services/security/cjis.png?v=c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/images/shared/cognitive-services/security/cjise13e.png	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:25:36	3964/3964	---M--	200	added ('OK')	image/png	etag:%220adcc14f9a8d71:0%22	https://azure.microsoft.com/images/shared/cognitive-services/security/hipaa.png?v=c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/images/shared/cognitive-services/security/hipaae13e.png	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:25:37	3350/3350	---M--	200	added ('OK')	image/png	etag:%220adcc14f9a8d71:0%22	https://azure.microsoft.com/images/shared/cognitive-services/security/irs.png?v=c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/images/shared/cognitive-services/security/irse13e.png	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:26:15	1840/1840	---M--	200	added ('OK')	image/svg+xml	etag:%220adcc14f9a8d71:0%22	https://azure.microsoft.com/images/shared/sundog/templates/services/pricing-glyph.svg?v=c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/images/shared/sundog/templates/services/pricing-glyphe13e.svg	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:26:15	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Sep%202021%2022:25:28%20GMT	https://azure.microsoft.com/auth/sso/	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/auth/sso/index.html	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:26:16	84339/84339	---M--	200	added ('OK')	image/png	etag:%220adcc14f9a8d71:0%22	https://azure.microsoft.com/images/shared/footer/portal-dashboard-full.png?v=c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/images/shared/footer/portal-dashboard-fulle13e.png	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:26:16	2480/2480	---M--	200	added ('OK')	image/svg+xml	etag:%220536a12f9a8d71:0%22	https://azure.microsoft.com/images/icon/live-engage-chat/chat.svg?v=c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/images/icon/live-engage-chat/chate13e.svg	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:26:17	12536/12536	---M-Z	200	added ('OK')	application/x-javascript	etag:%220f9710f9a8d71:0%22	https://azure.microsoft.com/Scripts/Acom/Components/LivePersonChat.js?v=c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/Scripts/Acom/Components/LivePersonChate13e.js	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:26:18	0/0	---M--	403	error ('Forbidden')	image/gif	etag:%225fdf1211-0%22	http://accdn.lpsnmedia.net/	/home/gastonbarbaccia/websites/azure/accdn.lpsnmedia.net/index.html	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:26:18	0/0	---M--	401	error ('Unauthorized')	image/gif	etag:%225ebba16e-0%22	http://lpcdn.lpsnmedia.net/	/home/gastonbarbaccia/websites/azure/lpcdn.lpsnmedia.net/index.html	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:26:22	0/0	---M--	403	error ('Forbidden')	image/gif	etag:%2257e3f29b-0%22	http://va.v.liveperson.net/	/home/gastonbarbaccia/websites/azure/va.v.liveperson.net/index.html	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:26:22	0/0	---M--	403	error ('Forbidden')	image/gif	etag:%225fdf1211-0%22	http://lptag.liveperson.net/	/home/gastonbarbaccia/websites/azure/lptag.liveperson.net/index.html	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:26:24	15423/15423	---M-Z	200	added ('OK')	application/x-javascript	etag:%220242feaf9a8d71:0%22	https://azure.microsoft.com/dest/js/analytics.js?v=c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/dest/js/analyticse13e.js	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:26:24	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Sep%202021%2022:26:21%20GMT	http://static-assets.dev.fs.liveperson.com/	/home/gastonbarbaccia/websites/azure/static-assets.dev.fs.liveperson.com/index.html	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:26:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Sep%202021%2022:26:25%20GMT	http://www.linkedin.com/	/home/gastonbarbaccia/websites/azure/www.linkedin.com/index.html	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:26:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Sep%202021%2022:26:26%20GMT	http://dc.ads.linkedin.com/	/home/gastonbarbaccia/websites/azure/dc.ads.linkedin.com/index.html	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:26:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Sep%202021%2022:26:27%20GMT	http://www.facebook.com/	/home/gastonbarbaccia/websites/azure/www.facebook.com/index.html	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:26:28	230/230	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Sep%202021%2022:26:28%20GMT	http://stats.g.doubleclick.net/	/home/gastonbarbaccia/websites/azure/stats.g.doubleclick.net/index.html	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:26:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Sep%202021%2022:26:27%20GMT	http://px.ads.linkedin.com/	/home/gastonbarbaccia/websites/azure/px.ads.linkedin.com/index.html	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:26:28	315264/315264	---MCZ	200	added ('OK')	application/x-javascript	etag:%220706ae5f9a8d71:0%22	https://azure.microsoft.com/dest/bundles/core.js?v=cvt-c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/dest/bundles/coreed57.js	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:26:28	3575/3575	---M-Z	200	added ('OK')	application/x-javascript	etag:%220242feaf9a8d71:0%22	https://azure.microsoft.com/dest/js/tagging.js?v=c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/dest/js/tagginge13e.js	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:26:30	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Sep%202021%2022:26:29%20GMT	http://googleads.g.doubleclick.net/	/home/gastonbarbaccia/websites/azure/googleads.g.doubleclick.net/index.html	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:26:30	40293/40293	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Sep%202021%2022:26:29%20GMT	http://www.google.com/	/home/gastonbarbaccia/websites/azure/www.google.com/index.html	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:26:30	1561/1561	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2014%20Sep%202021%2022:26:30%20GMT	http://adservice.google.com/	/home/gastonbarbaccia/websites/azure/adservice.google.com/index.html	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:26:48	40484/40484	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Sep%202021%2022:26:31%20GMT	http://www.google.com.br/	/home/gastonbarbaccia/websites/azure/www.google.com.br/index.html	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:26:48	232/232	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2014%20Sep%202021%2022:26:30%20GMT	http://p.adsymptotic.com/	/home/gastonbarbaccia/websites/azure/p.adsymptotic.com/index.html	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:26:50	10/10	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2014%20Sep%202021%2022:26:49%20GMT	http://cdnssl.clicktale.net/	/home/gastonbarbaccia/websites/azure/cdnssl.clicktale.net/index.html	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:26:50	1284/1284	---M-Z	200	added ('OK')	application/x-javascript	etag:%225379c4a40ff8ae9d2fc6484dd1c57349:1622166041.794746%22	http://munchkin.marketo.net/munchkin.js	/home/gastonbarbaccia/websites/azure/munchkin.marketo.net/munchkin.js	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:26:51	312352/312352	---M-Z	200	added ('OK')	application/javascript	etag:%220172a1216d472882727f3db31d6556a3%22	https://cdnssl.clicktale.net/www32/ptc/76a3450f-9b77-4456-a451-720ddc99b4c8.js	/home/gastonbarbaccia/websites/azure/cdnssl.clicktale.net/www32/ptc/76a3450f-9b77-4456-a451-720ddc99b4c8.js	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:26:52	11/11	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2014%20Sep%202021%2022:26:51%20GMT	http://munchkin.marketo.net/	/home/gastonbarbaccia/websites/azure/munchkin.marketo.net/index.html	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:26:52	351/351	---M--	400	error ('Bad%20Request')	application/xml	date:Tue,%2014%20Sep%202021%2022:26:51%20GMT	http://az725175.vo.msecnd.net/	/home/gastonbarbaccia/websites/azure/az725175.vo.msecnd.net/index.html	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:26:52	56291/56291	---M-Z	200	added ('OK')	text/javascript	etag:0x8D8D781DE4DEC32	https://az725175.vo.msecnd.net/scripts/jsll-4.js	/home/gastonbarbaccia/websites/azure/az725175.vo.msecnd.net/scripts/jsll-4.js	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:26:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html		http://dpm.demdex.net/	/home/gastonbarbaccia/websites/azure/dpm.demdex.net/index.html	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:26:54	52715/52715	---M-Z	200	added ('OK')	application/javascript	etag:0x8D87090E7569F4F	https://wcpstatic.microsoft.com/mscc/lib/v2/wcp-consent.js	/home/gastonbarbaccia/websites/azure/wcpstatic.microsoft.com/mscc/lib/v2/wcp-consent.js	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:26:54	154222/154222	---M-Z	200	added ('OK')	application/x-javascript	etag:%220f9710f9a8d71:0%22	https://azure.microsoft.com/Scripts/Acom/analytics/acom-es-config.min.js?v=c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/Scripts/Acom/analytics/acom-es-config.mine13e.js	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:26:55	279/279	---M--	400	error ('Bad%20Request')	application/xml	date:Tue,%2014%20Sep%202021%2022:26:54%20GMT	http://wcpstatic.microsoft.com/	/home/gastonbarbaccia/websites/azure/wcpstatic.microsoft.com/index.html	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:28:52	223/223	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Sep%202021%2022:26:54%20GMT	https://azure.microsoft.com/dest/bundles/nonenglish.css?v=cvt-c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/dest/bundles/nonenglished57.css	(from https://azure.microsoft.com/es-es/services/azure-defender/)
